evaluations raw_y
380 22737.3561031802
411 22887.9062734652
412 23045.9663667930
449 23190.1191196252
491 23304.9643426930
677 23373.8440328069
678 23442.9337973671
743 23512.9999622838
877 23713.4913793403
1270 23813.7347730876
1519 24114.4679065307
2426 24131.2830892898
4806 24196.6327793828
5861 24525.8872114072
5879 24796.4497589261
6173 24819.5518083533
6402 24845.7886149395
6494 24918.7813803606
10000 -160291.1000000000
evaluations raw_y
1 -2851.0000000000
2 -113.7276067063
3 1909.9178923090
8 2913.1379889701
10 4083.9831488748
11 5846.0298166818
13 7930.2076853388
15 8694.3593862835
19 10119.8018854046
20 19638.4859475956
59 19930.1911091980
72 20715.0257904695
119 21100.2478208031
147 21515.3596059013
325 21613.2097768878
355 21863.8924620657
579 22016.6156506922
595 22052.4765194414
609 22238.8807857494
661 22684.7614818378
874 22694.8347291946
887 22856.3932436229
903 22869.2785978701
1175 23002.8028036127
1453 23174.9902483035
1467 23410.3842129227
1500 23420.3402668496
1599 23590.9302656820
1621 23898.0539075806
4323 23926.9786006350
4393 24168.9656056252
6561 24379.5675371376
10000 -2286.2220210110
evaluations raw_y
1 -2851.0000000000
2 -906.8856909240
5 -361.4380711573
6 1971.8322852266
7 2411.7519345442
11 4213.8025701867
12 6029.6266421856
14 9583.3484225070
16 10878.2448227698
34 11033.0180301003
37 14839.2001069857
42 15076.7153224853
43 17254.9006435274
46 17588.0298693568
52 18303.6748823340
53 18979.4268429385
96 19109.7792517101
151 19272.9694256499
157 19322.1048106394
165 19438.6357036759
176 20867.4105783874
232 21225.4546357003
455 21318.5016588973
557 21429.6035870303
618 21521.8800313801
665 21594.0911114185
714 22136.2746392029
728 22228.4728580988
803 22333.8251716305
1565 22385.9161313780
1585 22608.3470397995
1598 22868.1610472121
1614 22876.4411585097
1717 23086.6603587795
2354 23197.1897622609
2588 23387.3370459449
2951 23492.1780528992
3277 23644.3351722685
3348 23918.7034693452
3403 24058.4483318103
3751 24183.9809592037
4350 24459.3958240187
10000 16764.2391109363
evaluations raw_y
1 -2851.0000000000
2 -1943.8562332866
3 235.4135901849
7 2714.1534828255
8 3728.9738011009
11 8097.5667403564
15 12902.6712291470
21 13255.6286171988
41 13713.2005755075
43 15036.5465317086
57 16011.4471167566
61 18053.9622750016
94 18435.4945920472
110 18823.1498401395
120 20682.4271389526
194 21547.7574532561
324 21977.9155132888
349 22393.3885045855
355 22696.5209289448
419 23085.2783730384
533 23193.6589773219
577 23292.9609557753
1089 23305.0278593373
1158 23333.9797767181
1463 23425.6687670771
2303 23501.5985237585
3325 23702.0796481562
3846 23782.3963081275
4079 23791.2590980147
