evaluations raw_y
1 0.0000000000
2 55.0000000000
3 99.0000000000
4 221.0000000000
5 235.0000000000
7 258.0000000000
9 278.0000000000
10 299.0000000000
12 312.0000000000
22 328.0000000000
25 342.0000000000
30 368.0000000000
32 374.0000000000
39 391.0000000000
48 406.0000000000
53 407.0000000000
103 411.0000000000
112 417.0000000000
137 426.0000000000
913 427.0000000000
978 430.0000000000
1039 431.0000000000
1143 432.0000000000
1197 433.0000000000
1735 436.0000000000
1813 438.0000000000
1927 439.0000000000
12316 440.0000000000
18211 442.0000000000
18800 443.0000000000
20062 444.0000000000
100000 67.0000000000
evaluations raw_y
1 0.0000000000
2 92.0000000000
4 102.0000000000
6 104.0000000000
8 165.0000000000
9 267.0000000000
12 279.0000000000
13 319.0000000000
15 328.0000000000
17 369.0000000000
20 378.0000000000
32 379.0000000000
40 384.0000000000
48 395.0000000000
49 397.0000000000
50 401.0000000000
57 407.0000000000
69 411.0000000000
91 412.0000000000
124 414.0000000000
153 415.0000000000
169 416.0000000000
180 422.0000000000
252 424.0000000000
256 425.0000000000
304 426.0000000000
481 430.0000000000
640 433.0000000000
1007 435.0000000000
2143 436.0000000000
3500 437.0000000000
10822 438.0000000000
11139 439.0000000000
15887 441.0000000000
100000 -1.0000000000
evaluations raw_y
1 0.0000000000
2 86.0000000000
3 144.0000000000
4 213.0000000000
7 282.0000000000
15 295.0000000000
16 360.0000000000
23 378.0000000000
26 383.0000000000
40 391.0000000000
81 394.0000000000
83 397.0000000000
87 402.0000000000
95 403.0000000000
100 405.0000000000
132 410.0000000000
196 415.0000000000
243 417.0000000000
279 419.0000000000
390 420.0000000000
410 422.0000000000
498 424.0000000000
545 425.0000000000
561 426.0000000000
767 427.0000000000
908 430.0000000000
1109 433.0000000000
2516 434.0000000000
2537 435.0000000000
2613 436.0000000000
2813 437.0000000000
3239 438.0000000000
3408 439.0000000000
3645 440.0000000000
17902 441.0000000000
100000 358.0000000000
evaluations raw_y
1 0.0000000000
2 143.0000000000
4 145.0000000000
5 197.0000000000
7 226.0000000000
9 299.0000000000
17 314.0000000000
20 330.0000000000
25 390.0000000000
53 395.0000000000
60 403.0000000000
82 405.0000000000
93 411.0000000000
123 413.0000000000
165 419.0000000000
383 422.0000000000
600 426.0000000000
612 429.0000000000
817 436.0000000000
1460 437.0000000000
3364 438.0000000000
5067 439.0000000000
6755 440.0000000000
10249 441.0000000000
10294 442.0000000000
11520 443.0000000000
12246 444.0000000000
100000 341.0000000000
evaluations raw_y
1 0.0000000000
2 142.0000000000
3 183.0000000000
9 228.0000000000
10 256.0000000000
12 293.0000000000
20 322.0000000000
23 332.0000000000
24 344.0000000000
32 382.0000000000
36 387.0000000000
41 389.0000000000
69 402.0000000000
75 403.0000000000
110 409.0000000000
239 413.0000000000
259 420.0000000000
297 422.0000000000
385 426.0000000000
461 427.0000000000
691 428.0000000000
946 429.0000000000
1079 432.0000000000
1177 434.0000000000
1488 435.0000000000
2737 436.0000000000
3548 438.0000000000
3554 440.0000000000
6488 441.0000000000
100000 372.0000000000
evaluations raw_y
1 0.0000000000
2 81.0000000000
3 143.0000000000
4 195.0000000000
7 274.0000000000
10 295.0000000000
12 327.0000000000
22 337.0000000000
23 343.0000000000
25 356.0000000000
28 383.0000000000
29 390.0000000000
30 398.0000000000
39 404.0000000000
42 410.0000000000
46 413.0000000000
47 414.0000000000
73 415.0000000000
115 421.0000000000
225 423.0000000000
532 424.0000000000
587 425.0000000000
594 427.0000000000
647 430.0000000000
678 431.0000000000
1100 433.0000000000
1122 435.0000000000
1386 436.0000000000
1863 437.0000000000
2992 438.0000000000
4604 442.0000000000
6284 443.0000000000
14025 444.0000000000
100000 226.0000000000
evaluations raw_y
1 0.0000000000
2 96.0000000000
3 167.0000000000
5 225.0000000000
8 267.0000000000
10 292.0000000000
11 310.0000000000
12 351.0000000000
20 365.0000000000
23 376.0000000000
33 378.0000000000
35 380.0000000000
37 402.0000000000
56 418.0000000000
236 421.0000000000
346 423.0000000000
379 424.0000000000
394 427.0000000000
928 429.0000000000
1123 432.0000000000
1322 433.0000000000
1465 436.0000000000
1705 439.0000000000
2577 440.0000000000
3715 441.0000000000
6109 442.0000000000
17266 443.0000000000
35000 444.0000000000
100000 -1.0000000000
evaluations raw_y
1 0.0000000000
2 90.0000000000
3 147.0000000000
4 156.0000000000
5 167.0000000000
7 209.0000000000
11 218.0000000000
14 257.0000000000
19 336.0000000000
21 356.0000000000
24 373.0000000000
31 374.0000000000
32 382.0000000000
48 398.0000000000
96 405.0000000000
107 414.0000000000
114 415.0000000000
117 418.0000000000
351 422.0000000000
363 423.0000000000
489 426.0000000000
677 430.0000000000
793 431.0000000000
848 433.0000000000
1264 435.0000000000
1271 436.0000000000
1338 437.0000000000
2585 438.0000000000
3186 439.0000000000
8162 441.0000000000
10825 442.0000000000
100000 424.0000000000
evaluations raw_y
1 0.0000000000
2 138.0000000000
3 209.0000000000
5 340.0000000000
15 375.0000000000
22 397.0000000000
39 399.0000000000
88 404.0000000000
110 405.0000000000
143 411.0000000000
199 414.0000000000
203 424.0000000000
543 425.0000000000
832 428.0000000000
1456 429.0000000000
1670 430.0000000000
2160 431.0000000000
2236 432.0000000000
2262 434.0000000000
4272 436.0000000000
10703 437.0000000000
13381 438.0000000000
14745 439.0000000000
18489 441.0000000000
18508 442.0000000000
28436 443.0000000000
100000 421.0000000000
evaluations raw_y
1 0.0000000000
2 99.0000000000
3 165.0000000000
4 204.0000000000
6 217.0000000000
8 254.0000000000
16 279.0000000000
23 319.0000000000
24 346.0000000000
38 351.0000000000
40 365.0000000000
42 379.0000000000
44 389.0000000000
69 390.0000000000
72 395.0000000000
76 397.0000000000
83 412.0000000000
148 423.0000000000
382 428.0000000000
1070 429.0000000000
1333 430.0000000000
1666 432.0000000000
1703 433.0000000000
1750 434.0000000000
1993 435.0000000000
2281 437.0000000000
2298 439.0000000000
4986 440.0000000000
12003 441.0000000000
12286 442.0000000000
100000 412.0000000000
evaluations raw_y
1 0.0000000000
2 90.0000000000
3 141.0000000000
5 165.0000000000
8 213.0000000000
11 323.0000000000
13 343.0000000000
14 347.0000000000
31 383.0000000000
45 386.0000000000
48 392.0000000000
52 398.0000000000
64 405.0000000000
101 411.0000000000
108 418.0000000000
153 423.0000000000
178 424.0000000000
302 425.0000000000
464 427.0000000000
953 428.0000000000
958 429.0000000000
1310 431.0000000000
1399 436.0000000000
3011 437.0000000000
3064 439.0000000000
6510 441.0000000000
8938 442.0000000000
22987 443.0000000000
22989 444.0000000000
100000 339.0000000000
evaluations raw_y
1 0.0000000000
2 83.0000000000
3 255.0000000000
6 290.0000000000
7 372.0000000000
46 376.0000000000
64 400.0000000000
68 403.0000000000
70 406.0000000000
87 410.0000000000
105 411.0000000000
148 412.0000000000
193 416.0000000000
299 417.0000000000
319 418.0000000000
355 419.0000000000
365 422.0000000000
377 430.0000000000
1249 434.0000000000
1491 435.0000000000
1747 436.0000000000
2471 438.0000000000
2660 439.0000000000
3348 440.0000000000
3349 442.0000000000
4410 443.0000000000
6133 444.0000000000
100000 195.0000000000
evaluations raw_y
1 0.0000000000
2 111.0000000000
5 184.0000000000
6 222.0000000000
8 263.0000000000
10 312.0000000000
19 361.0000000000
28 392.0000000000
32 400.0000000000
73 407.0000000000
98 415.0000000000
133 420.0000000000
188 422.0000000000
554 424.0000000000
838 426.0000000000
1006 429.0000000000
1350 430.0000000000
1666 431.0000000000
1986 432.0000000000
2495 433.0000000000
3945 436.0000000000
4272 438.0000000000
14841 439.0000000000
14980 440.0000000000
24873 441.0000000000
100000 340.0000000000
evaluations raw_y
1 0.0000000000
2 90.0000000000
3 101.0000000000
4 174.0000000000
5 262.0000000000
8 290.0000000000
10 324.0000000000
12 399.0000000000
59 404.0000000000
90 405.0000000000
123 407.0000000000
130 409.0000000000
168 417.0000000000
225 418.0000000000
227 425.0000000000
293 430.0000000000
725 432.0000000000
879 435.0000000000
1223 436.0000000000
1880 438.0000000000
3788 439.0000000000
5551 441.0000000000
8232 443.0000000000
100000 68.0000000000
evaluations raw_y
1 0.0000000000
2 101.0000000000
3 285.0000000000
6 316.0000000000
7 342.0000000000
23 354.0000000000
26 358.0000000000
28 368.0000000000
30 374.0000000000
31 377.0000000000
41 389.0000000000
52 405.0000000000
80 410.0000000000
183 412.0000000000
205 414.0000000000
233 416.0000000000
320 417.0000000000
321 424.0000000000
375 425.0000000000
660 426.0000000000
715 428.0000000000
