evaluations raw_y
1 0.0000000000
2 75.0000000000
3 157.0000000000
5 239.0000000000
6 301.0000000000
8 379.0000000000
10 415.0000000000
14 465.0000000000
18 468.0000000000
22 499.0000000000
34 514.0000000000
39 565.0000000000
46 622.0000000000
84 634.0000000000
90 636.0000000000
91 643.0000000000
103 645.0000000000
245 649.0000000000
257 653.0000000000
287 657.0000000000
289 663.0000000000
390 668.0000000000
462 669.0000000000
484 676.0000000000
489 677.0000000000
500 680.0000000000
530 681.0000000000
533 687.0000000000
1167 692.0000000000
1793 693.0000000000
2706 695.0000000000
2790 696.0000000000
3330 698.0000000000
3857 701.0000000000
4091 702.0000000000
4303 703.0000000000
6224 704.0000000000
8048 707.0000000000
8117 715.0000000000
8388 716.0000000000
9586 717.0000000000
10000 662.0000000000
evaluations raw_y
1 0.0000000000
2 112.0000000000
8 332.0000000000
11 386.0000000000
12 419.0000000000
13 447.0000000000
18 493.0000000000
19 505.0000000000
20 544.0000000000
25 580.0000000000
33 599.0000000000
40 608.0000000000
55 613.0000000000
57 615.0000000000
83 633.0000000000
91 641.0000000000
151 650.0000000000
267 653.0000000000
286 654.0000000000
340 655.0000000000
341 663.0000000000
384 670.0000000000
392 678.0000000000
1082 680.0000000000
1160 683.0000000000
1644 686.0000000000
2086 688.0000000000
2197 693.0000000000
2352 699.0000000000
4043 702.0000000000
6598 704.0000000000
7748 707.0000000000
7761 711.0000000000
9004 712.0000000000
10000 595.0000000000
evaluations raw_y
1 0.0000000000
2 213.0000000000
4 215.0000000000
6 265.0000000000
7 359.0000000000
13 474.0000000000
17 515.0000000000
18 578.0000000000
20 622.0000000000
65 627.0000000000
66 648.0000000000
80 663.0000000000
312 666.0000000000
428 672.0000000000
672 675.0000000000
788 678.0000000000
958 680.0000000000
1003 681.0000000000
1066 684.0000000000
1413 687.0000000000
1461 688.0000000000
1797 691.0000000000
2063 696.0000000000
2239 697.0000000000
2281 699.0000000000
2289 700.0000000000
2303 706.0000000000
2610 709.0000000000
4401 710.0000000000
4496 713.0000000000
8154 715.0000000000
10000 -1.0000000000
evaluations raw_y
1 0.0000000000
2 93.0000000000
3 201.0000000000
5 341.0000000000
6 382.0000000000
10 407.0000000000
11 493.0000000000
13 531.0000000000
16 545.0000000000
20 590.0000000000
36 625.0000000000
37 648.0000000000
66 668.0000000000
181 673.0000000000
450 678.0000000000
537 682.0000000000
689 683.0000000000
797 684.0000000000
827 685.0000000000
859 687.0000000000
950 689.0000000000
980 695.0000000000
2518 696.0000000000
2531 699.0000000000
2617 702.0000000000
4143 704.0000000000
5781 707.0000000000
9306 709.0000000000
10000 -1.0000000000
evaluations raw_y
1 0.0000000000
2 95.0000000000
3 179.0000000000
4 246.0000000000
6 251.0000000000
7 463.0000000000
10 579.0000000000
11 607.0000000000
32 613.0000000000
108 618.0000000000
112 623.0000000000
140 631.0000000000
146 637.0000000000
155 642.0000000000
215 654.0000000000
229 668.0000000000
419 671.0000000000
462 683.0000000000
492 687.0000000000
812 690.0000000000
825 696.0000000000
838 697.0000000000
956 700.0000000000
1983 703.0000000000
3161 704.0000000000
5141 707.0000000000
7136 709.0000000000
7478 710.0000000000
9148 711.0000000000
9232 712.0000000000
10000 710.0000000000
evaluations raw_y
1 0.0000000000
2 152.0000000000
4 191.0000000000
6 236.0000000000
7 246.0000000000
9 381.0000000000
15 485.0000000000
21 495.0000000000
22 536.0000000000
28 575.0000000000
45 580.0000000000
48 607.0000000000
77 626.0000000000
79 636.0000000000
124 641.0000000000
185 658.0000000000
220 671.0000000000
254 673.0000000000
379 674.0000000000
457 677.0000000000
478 684.0000000000
778 685.0000000000
938 689.0000000000
1548 690.0000000000
1569 691.0000000000
1606 698.0000000000
1689 699.0000000000
2514 702.0000000000
5155 704.0000000000
5705 706.0000000000
7129 707.0000000000
9845 708.0000000000
10000 117.0000000000
evaluations raw_y
1 0.0000000000
2 219.0000000000
5 286.0000000000
7 368.0000000000
8 407.0000000000
11 443.0000000000
14 469.0000000000
22 501.0000000000
23 550.0000000000
25 575.0000000000
34 608.0000000000
43 615.0000000000
58 637.0000000000
112 656.0000000000
279 658.0000000000
296 678.0000000000
404 685.0000000000
647 690.0000000000
670 691.0000000000
891 695.0000000000
931 698.0000000000
1292 699.0000000000
1451 700.0000000000
1649 702.0000000000
1985 703.0000000000
3042 709.0000000000
3586 710.0000000000
3767 711.0000000000
4239 717.0000000000
10000 366.0000000000
evaluations raw_y
1 0.0000000000
2 80.0000000000
3 124.0000000000
4 362.0000000000
6 512.0000000000
7 584.0000000000
24 597.0000000000
33 625.0000000000
96 646.0000000000
106 649.0000000000
133 657.0000000000
211 659.0000000000
260 679.0000000000
541 682.0000000000
548 683.0000000000
551 684.0000000000
700 685.0000000000
795 689.0000000000
846 693.0000000000
1281 696.0000000000
1404 701.0000000000
2147 706.0000000000
2264 707.0000000000
3019 708.0000000000
3125 714.0000000000
4241 717.0000000000
10000 682.0000000000
evaluations raw_y
1 0.0000000000
2 119.0000000000
3 159.0000000000
4 361.0000000000
5 442.0000000000
21 486.0000000000
22 513.0000000000
23 547.0000000000
26 587.0000000000
27 609.0000000000
29 617.0000000000
41 622.0000000000
50 628.0000000000
53 629.0000000000
58 634.0000000000
82 644.0000000000
121 656.0000000000
175 665.0000000000
197 667.0000000000
218 672.0000000000
291 675.0000000000
547 676.0000000000
569 682.0000000000
606 688.0000000000
1704 689.0000000000
1942 692.0000000000
2400 696.0000000000
2656 697.0000000000
3256 698.0000000000
3398 699.0000000000
4254 700.0000000000
4864 701.0000000000
5068 703.0000000000
5131 705.0000000000
6215 706.0000000000
6279 707.0000000000
6373 713.0000000000
9886 716.0000000000
10000 549.0000000000
evaluations raw_y
1 0.0000000000
2 151.0000000000
3 272.0000000000
6 353.0000000000
7 430.0000000000
8 453.0000000000
12 485.0000000000
13 523.0000000000
14 554.0000000000
22 580.0000000000
23 582.0000000000
32 599.0000000000
61 603.0000000000
63 626.0000000000
80 637.0000000000
85 648.0000000000
93 656.0000000000
136 659.0000000000
197 668.0000000000
217 671.0000000000
309 676.0000000000
562 681.0000000000
592 683.0000000000
1149 687.0000000000
1355 690.0000000000
1763 692.0000000000
1889 694.0000000000
1913 696.0000000000
2000 697.0000000000
2085 699.0000000000
2544 700.0000000000
2599 702.0000000000
2618 706.0000000000
3455 707.0000000000
5313 711.0000000000
6033 712.0000000000
10000 681.0000000000
evaluations raw_y
1 0.0000000000
2 362.0000000000
6 437.0000000000
10 511.0000000000
17 546.0000000000
19 594.0000000000
25 622.0000000000
50 638.0000000000
87 639.0000000000
110 640.0000000000
128 655.0000000000
133 657.0000000000
173 664.0000000000
200 665.0000000000
230 668.0000000000
254 670.0000000000
262 683.0000000000
1091 693.0000000000
1246 702.0000000000
1465 703.0000000000
3349 706.0000000000
4233 707.0000000000
4674 708.0000000000
5410 711.0000000000
5587 712.0000000000
6000 713.0000000000
7450 717.0000000000
7996 718.0000000000
10000 371.0000000000
evaluations raw_y
1 0.0000000000
2 109.0000000000
3 199.0000000000
4 350.0000000000
7 418.0000000000
12 452.0000000000
14 563.0000000000
20 580.0000000000
21 609.0000000000
60 623.0000000000
67 624.0000000000
74 629.0000000000
165 643.0000000000
167 672.0000000000
306 679.0000000000
492 682.0000000000
538 683.0000000000
590 688.0000000000
681 691.0000000000
1087 695.0000000000
1542 703.0000000000
3298 705.0000000000
9529 706.0000000000
9711 708.0000000000
10000 700.0000000000
evaluations raw_y
1 0.0000000000
2 81.0000000000
3 254.0000000000
6 311.0000000000
7 445.0000000000
10 489.0000000000
12 551.0000000000
15 574.0000000000
24 577.0000000000
27 606.0000000000
32 645.0000000000
87 650.0000000000
290 659.0000000000
396 667.0000000000
455 679.0000000000
584 681.0000000000
708 686.0000000000
1034 691.0000000000
1183 693.0000000000
1279 697.0000000000
2468 699.0000000000
2683 702.0000000000
2755 705.0000000000
3039 706.0000000000
3587 710.0000000000
3783 711.0000000000
5623 713.0000000000
8153 715.0000000000
9347 716.0000000000
10000 382.0000000000
evaluations raw_y
1 0.0000000000
2 204.0000000000
3 269.0000000000
4 350.0000000000
8 432.0000000000
10 495.0000000000
14 532.0000000000
23 553.0000000000
25 583.0000000000
45 593.0000000000
47 626.0000000000
74 633.0000000000
90 642.0000000000
124 655.0000000000
177 665.0000000000
193 666.0000000000
204 668.0000000000
269 670.0000000000
295 680.0000000000
427 681.0000000000
429 687.0000000000
583 688.0000000000
828 689.0000000000
1205 693.0000000000
1230 694.0000000000
2003 695.0000000000
2178 696.0000000000
2381 698.0000000000
2908 699.0000000000
2984 700.0000000000
2991 702.0000000000
3108 704.0000000000
3132 705.0000000000
3141 706.0000000000
3270 710.0000000000
3767 711.0000000000
4471 714.0000000000
5755 716.0000000000
7722 717.0000000000
10000 -1.0000000000
evaluations raw_y
1 0.0000000000
2 120.0000000000
3 225.0000000000
7 279.0000000000
8 363.0000000000
13 375.0000000000
14 441.0000000000
16 459.0000000000
17 585.0000000000
33 618.0000000000
42 631.0000000000
43 647.0000000000
138 652.0000000000
145 662.0000000000
179 670.0000000000
270 674.0000000000
300 676.0000000000
359 688.0000000000
1113 689.0000000000
1205 695.0000000000
1810 696.0000000000
1853 699.0000000000
2373 703.0000000000
2597 704.0000000000
2960 708.0000000000
8759 711.0000000000
10000 582.0000000000
evaluations raw_y
1 0.0000000000
2 303.0000000000
6 360.0000000000
14 431.0000000000
18 441.0000000000
22 457.0000000000
30 474.0000000000
34 488.0000000000
35 490.0000000000
36 591.0000000000
46 627.0000000000
109 631.0000000000
117 636.0000000000
177 657.0000000000
185 666.0000000000
210 669.0000000000
272 671.0000000000
294 674.0000000000
484 677.0000000000
670 680.0000000000
766 689.0000000000
935 690.0000000000
1390 694.0000000000
1391 695.0000000000
2294 697.0000000000
2963 702.0000000000
3018 705.0000000000
3066 706.0000000000
3833 710.0000000000
4074 713.0000000000
10000 618.0000000000
evaluations raw_y
1 0.0000000000
2 73.0000000000
3 247.0000000000
4 432.0000000000
5 493.0000000000
6 544.0000000000
33 562.0000000000
50 578.0000000000
55 602.0000000000
58 604.0000000000
65 621.0000000000
117 637.0000000000
133 640.0000000000
215 641.0000000000
230 670.0000000000
384 675.0000000000
518 678.0000000000
993 680.0000000000
1012 683.0000000000
1096 691.0000000000
1908 693.0000000000
2094 698.0000000000
2720 701.0000000000
3153 702.0000000000
5205 708.0000000000
5730 710.0000000000
6544 712.0000000000
9977 713.0000000000
10000 215.0000000000
evaluations raw_y
1 0.0000000000
2 340.0000000000
3 405.0000000000
4 550.0000000000
5 575.0000000000
9 615.0000000000
10 627.0000000000
11 643.0000000000
25 649.0000000000
32 657.0000000000
38 660.0000000000
112 663.0000000000
226 668.0000000000
240 669.0000000000
286 673.0000000000
329 674.0000000000
399 681.0000000000
513 684.0000000000
1221 690.0000000000
1557 691.0000000000
1693 692.0000000000
1724 694.0000000000
1773 695.0000000000
2000 697.0000000000
2060 700.0000000000
2111 705.0000000000
2757 709.0000000000
3561 711.0000000000
6110 712.0000000000
10000 691.0000000000
evaluations raw_y
1 0.0000000000
2 303.0000000000
3 382.0000000000
4 456.0000000000
7 489.0000000000
8 491.0000000000
14 498.0000000000
22 576.0000000000
25 605.0000000000
37 607.0000000000
41 610.0000000000
43 634.0000000000
93 639.0000000000
123 644.0000000000
143 647.0000000000
159 652.0000000000
245 658.0000000000
264 664.0000000000
493 665.0000000000
522 666.0000000000
523 673.0000000000
713 674.0000000000
733 680.0000000000
846 681.0000000000
919 688.0000000000
1099 690.0000000000
1856 698.0000000000
4941 700.0000000000
5360 702.0000000000
5661 704.0000000000
5858 707.0000000000
7922 708.0000000000
8388 710.0000000000
10000 485.0000000000
evaluations raw_y
1 0.0000000000
2 94.0000000000
3 231.0000000000
5 305.0000000000
6 363.0000000000
8 436.0000000000
9 458.0000000000
14 477.0000000000
16 540.0000000000
20 559.0000000000
25 569.0000000000
34 586.0000000000
36 605.0000000000
65 606.0000000000
81 632.0000000000
86 650.0000000000
139 659.0000000000
215 663.0000000000
255 667.0000000000
286 671.0000000000
386 672.0000000000
538 674.0000000000
541 675.0000000000
615 676.0000000000
693 681.0000000000
784 686.0000000000
874 689.0000000000
906 692.0000000000
1209 697.0000000000
1382 698.0000000000
1808 701.0000000000
2165 702.0000000000
2173 703.0000000000
2510 704.0000000000
2817 705.0000000000
3978 707.0000000000
7988 708.0000000000
9028 709.0000000000
9368 712.0000000000
10000 346.0000000000
evaluations raw_y
1 0.0000000000
2 179.0000000000
8 248.0000000000
9 272.0000000000
10 329.0000000000
12 337.0000000000
13 385.0000000000
16 454.0000000000
18 501.0000000000
19 511.0000000000
21 527.0000000000
24 549.0000000000
29 587.0000000000
32 610.0000000000
40 617.0000000000
42 626.0000000000
59 641.0000000000
70 649.0000000000
