evaluations raw_y
216 676.0000000000
270 683.0000000000
367 686.0000000000
502 689.0000000000
706 692.0000000000
730 694.0000000000
860 696.0000000000
873 697.0000000000
913 702.0000000000
1128 704.0000000000
1666 705.0000000000
2296 706.0000000000
2550 707.0000000000
4558 710.0000000000
5480 712.0000000000
20006 713.0000000000
22127 714.0000000000
31019 717.0000000000
34476 718.0000000000
36954 719.0000000000
58095 722.0000000000
100000 689.0000000000
evaluations raw_y
1 606.0000000000
4 619.0000000000
16 643.0000000000
76 644.0000000000
87 649.0000000000
107 653.0000000000
108 654.0000000000
159 663.0000000000
166 664.0000000000
241 668.0000000000
265 672.0000000000
305 679.0000000000
441 680.0000000000
460 684.0000000000
519 686.0000000000
562 688.0000000000
620 692.0000000000
678 697.0000000000
879 699.0000000000
896 701.0000000000
1123 702.0000000000
1145 705.0000000000
1657 707.0000000000
1845 711.0000000000
1858 714.0000000000
3154 717.0000000000
28559 718.0000000000
38479 719.0000000000
41992 722.0000000000
60508 723.0000000000
62632 726.0000000000
64146 727.0000000000
83072 731.0000000000
100000 708.0000000000
evaluations raw_y
1 586.0000000000
2 610.0000000000
6 624.0000000000
12 647.0000000000
62 651.0000000000
149 659.0000000000
152 663.0000000000
233 664.0000000000
297 673.0000000000
315 675.0000000000
426 681.0000000000
679 683.0000000000
725 686.0000000000
810 689.0000000000
1071 692.0000000000
3776 693.0000000000
4102 694.0000000000
4680 695.0000000000
5001 697.0000000000
5471 698.0000000000
7785 699.0000000000
7907 700.0000000000
13112 701.0000000000
14009 702.0000000000
14859 704.0000000000
19119 706.0000000000
22316 707.0000000000
25710 708.0000000000
42256 709.0000000000
45516 711.0000000000
47357 712.0000000000
51129 713.0000000000
